Joinerville,32.1779,-94.9008
Joliet,41.5085,-88.2278
Jolley,42.4722,-94.7273
Jolo,37.3155,-81.8359
Jolon,35.9708,-121.176
Jonancy,37.3165,-82.5829
Jonas Ridge,35.9726,-81.8948
Jonben,37.6354,-81.1552
Jones,35.5893,-97.2959
Jones Mill,34.4284,-92.8857
Jones Mills,40.091,-79.312
Jonesboro,35.8864,-90.6425
Jonesborough,36.3022,-82.4825
Jonesburg,38.8627,-91.3236
Jonesport,44.5794,-67.6002
Jonestown,40.4657,-76.5489
Jonesville,42.0154,-84.6086
Joplin,37.017,-94.4933
Joppa,39.4526,-76.3528
Jordan,44.6586,-93.5975
Jordan Valley,42.9694,-117.3667
Jordanville,42.9029,-74.8802
Joseph,45.3007,-117.0994
Joseph City,34.9559,-110.334
Josephine,33.0612,-96.3072
Joshua,32.4705,-97.3557
Joshua Tree,34.1578,-116.2732
Jourdanton,28.8291,-98.5506
Joy,41.2476,-90.89
Joyce,31.9393,-92.5988
Jud,46.5909,-98.9199
Juda,42.5651,-89.4967
Judith Gap,46.6352,-109.6884
Judson,32.5826,-94.7535
Judsonia,35.393,-91.6695
Judy,37.8835,-83.8521
Julesburg,40.8756,-102.2158
Juliaetta,46.5561,-116.7465
Julian,38.1531,-81.8242
Juliette,33.0366,-83.7495
Juliustown,40.0134,-74.6688
Jump River,45.3291,-90.7429
Jumping Branch,37.6233,-81.0272
Junction,30.4995,-99.7923
Junction City,44.2119,-123.285
June Lake,37.7758,-119.0671
Juneau,43.372,-88.7117
Junedale,40.9234,-75.9416
Juniata,40.597,-98.5439
Junior,38.9787,-79.9495
Juno Beach,26.8798,-80.0534
Juntura,43.7287,-118.0293
Jupiter,26.9197,-80.0734
Justice,41.754,-87.8372
Justiceburg,33.0429,-101.2029
Justin,33.0945,-97.3118
Kaaawa,21.5423,-157.8483
Kabetogama,48.4476,-93.154
Kadoka,43.7774,-101.5214
Kahlotus,46.6432,-118.5569
Kahoka,40.4067,-91.7345
Kahuku,21.6645,-157.98
Kahului,20.8802,-156.4689
Kaibeto,36.6901,-111.0789
Kaibito,36.6901,-111.0789
Kailua,21.4003,-157.752
Kailua Kona,19.6406,-155.9956
Kailua-kona,19.6406,-155.9956
Kaiser,38.167,-92.5878
Kake,56.9758,-133.9472
Kaktovik,70.1241,-143.6665
Kalaheo,21.9673,-159.5228
Kalama,46.0133,-122.708
Kalamazoo,42.3541,-85.547
Kalaupapa,21.1968,-156.98
Kaleva,44.379,-86.0318
Kalida,40.9828,-84.1994
Kalispell,48.1987,-114.3857
Kalkaska,44.7208,-85.0902
Kalona,41.5096,-91.7258
Kalskag,61.6196,-160.2083
Kaltag,63.8183,-159.6772
Kamas,40.6272,-111.1589
Kamay,33.8579,-98.8081
Kamiah,46.2575,-115.9683
Kampsville,39.3243,-90.6775
Kamrar,42.3907,-93.6864
Kamuela,20.0017,-155.5327
Kanab,37.2718,-112.2365
Kanaranzi,43.6749,-96.2528
Kanarraville,37.5389,-113.1841
Kanawha,42.9219,-93.8029
Kanawha Falls,38.1271,-81.1926
Kanawha Head,38.7538,-80.3659
Kandiyohi,45.1326,-94.9109
Kane,41.6182,-78.7831
Kaneohe,21.4539,-157.8299
Kaneville,41.8353,-88.522
Kankakee,41.119,-87.9259
Kannapolis,35.4973,-80.6755
Kanona,42.3723,-77.3658
Kanopolis,38.6677,-98.1281
Kanorado,39.3991,-101.9717
Kanosh,38.8014,-112.4374
Kansas,39.5461,-87.9392
Kansas City,39.1068,-94.566
Kansasville,42.6903,-88.1256
Kantner,40.1011,-78.9387
Kapaa,22.0837,-159.3553
Kapaau,20.2017,-155.7833
Kaplan,29.9845,-92.3224
Kapolei,21.3775,-158.0862
Kapowsin,46.9857,-122.2257
Karbers Ridge,37.5883,-88.3226
Karen,30.2563,-95.7016
Karlsruhe,48.1092,-100.626
Karlstad,48.616,-96.4865
Karluk,57.5719,-154.4556
Karnack,32.6455,-94.168
Karnak,37.2749,-88.9464
Karnes City,28.9227,-97.9022
Karns City,41.0063,-79.6646
Karthaus,41.1054,-78.0281
Karval,38.6979,-103.4587
Kasbeer,41.505,-89.4634
Kasigluk,60.8956,-162.5181
Kasilof,60.2834,-151.2667
Kasota,44.2702,-93.9532
Kasson,43.9824,-92.7285
Katherine,35.2222,-114.5619
Kathleen,28.2344,-82.0495
Kathryn,46.6614,-98.0061
Katonah,41.264,-73.67
Kattskill Bay,43.4897,-73.6211
Katy,29.7397,-95.8302
Kaufman,32.5686,-96.2676
Kaukauna,44.3483,-88.2567
Kaumakani,21.9129,-159.624
Kaunakakai,21.109,-156.9093
Kauneonga Lake,41.6912,-74.8357
Kaw City,36.846,-96.8556
Kaweah,36.4697,-118.9184
Kawkawlin,43.6884,-84.0086
Kaycee,43.5988,-106.7721
Kayenta,36.6486,-110.1876
Kaylor,43.188,-97.8387
Kaysville,41.0285,-111.9205
Keaau,19.5846,-155.0242
Kealakekua,19.5243,-155.9007
Kealia,22.0978,-159.307
Keams Canyon,35.7642,-110.2523
Keansburg,40.4426,-74.1326
Kearney,40.7499,-99.198
Kearneysville,39.3391,-77.9037
Kearny,40.7516,-74.1202
Kearsarge,44.0754,-71.1176
Keasbey,40.5099,-74.3116
Keatchie,32.1699,-93.9398
Keaton,37.9757,-82.9455
Keauhou,19.5653,-155.965
Keavy,36.9992,-84.1329
Kechi,37.7956,-97.2721
Keedysville,39.4505,-77.7008
Keego Harbor,42.611,-83.3384
Keeler,36.4885,-117.8728
Keeling,36.7264,-79.255
Keen Mountain,37.2023,-81.9862
Keene,42.9703,-72.28
Keene Valley,44.1508,-73.8319
Keenes,38.4162,-88.6763
Keenesburg,40.1313,-104.4499
Keensburg,38.3506,-87.8686
Keeseville,44.4413,-73.5212
Keewatin,47.3997,-93.0724
Keezletown,38.4425,-78.7623
Kegley,37.4064,-81.1409
Keiser,35.6657,-90.0988
Keisterville,39.9636,-79.7853
Keithsburg,41.0881,-90.9261
Keithville,32.3049,-93.8978
Keizer,44.9901,-123.0262
Kekaha,22.0196,-159.7862
Kelayres,40.9009,-76.0035
Keldron,45.7695,-101.8486
Kelford,36.1852,-77.2039
Kell,38.5231,-88.9016
Keller,32.9342,-97.2515
Kellerman,33.3407,-87.3047
Kellerton,40.714,-94.0752
Kelley,41.9323,-93.6737
Kelleys Island,41.605,-82.7041
Kelliher,47.9895,-94.5796
Kellnersville,44.2258,-87.8023
Kellogg,47.5704,-116.1157
Kelly,43.5987,-110.5555
Kellysville,37.3448,-80.9279
Kellyton,32.9258,-86.1068
Kellyville,35.8967,-96.2198
Kelseyville,38.9199,-122.7954
Kelso,46.1491,-122.8089
Kelton,39.8087,-75.878
Kemah,29.5332,-95.0215
Kemblesville,39.749,-75.8241
Kemmerer,41.9499,-110.4601
Kemp,32.3605,-96.2813
Kempner,31.0979,-97.9965
Kempton,40.6426,-75.8606
Kenai,60.6606,-150.906
Kenansville,34.9729,-77.9234
Kenbridge,36.9072,-78.1528
Kendalia,29.9858,-98.5529
Kendall,43.7887,-90.3831
Kendall Park,40.4242,-74.5523
Kendallville,41.4464,-85.2737
Kendleton,29.4472,-96.0008
Kendrick,46.6411,-116.5423
Kenduskeag,44.9169,-68.9288
Kenedy,28.7427,-97.8807
Kenefic,34.1433,-96.5257
Kenesaw,40.6256,-98.706
Kenilworth,40.6778,-74.2917
Kenly,35.6099,-78.1506
Kenmare,48.7724,-101.9997
Kenmore,47.7542,-122.2444
Kenna,38.643,-81.6213
Kennan,45.5297,-90.6112
Kennard,39.9039,-85.5194
Kennebec,43.9522,-99.8464
Kennebunk,43.3972,-70.5722
Kennebunkport,43.4183,-70.4984
Kennedale,32.6437,-97.21
Kennedy,42.1535,-79.0852
Kennedyville,39.3144,-75.9559
Kenner,29.9894,-90.2529
Kennerdell,41.2782,-79.7757
Kennesaw,34.0331,-84.6011
Kenneth,43.7467,-96.0626
Kennett,36.2357,-90.0421
Kennett Square,39.8671,-75.7119
Kennewick,46.2131,-119.1682
Kenney,40.0893,-89.1104
Keno,42.0959,-121.998
Kenosha,42.6227,-87.9377
Kenova,38.3427,-82.5445
Kenoza Lake,41.7296,-74.9611
Kensal,47.3053,-98.7124
Kensett,43.3426,-93.2221
Kensington,39.0256,-77.0772
Kent,47.4084,-122.1957
Kent City,43.2496,-85.7411
Kentfield,37.9522,-122.5572
Kentland,40.7991,-87.4305
Kenton,40.6391,-83.5981
Kents Hill,44.4354,-70.0731
Kents Store,37.8801,-78.1104
Kentwood,30.8951,-90.4835
Kenvil,40.8885,-74.6231
Kenvir,36.8537,-83.1571
Kenwood,38.4267,-122.5403
Kenyon,44.2816,-92.9511
Keo,34.6069,-92.0131
Keokee,36.8413,-82.9391
Keokuk,40.452,-91.4558
Keosauqua,40.7326,-91.9644
Keota,41.3567,-91.9181
Kerby,42.2039,-123.6547
Kerens,32.121,-96.1897
Kerhonkson,41.7954,-74.3092
Kerkhoven,45.1884,-95.2984
Kerman,36.7144,-120.1561
Kermit,31.8122,-102.9871
Kernersville,36.1172,-80.0765
Kernville,35.8397,-118.4522
Kerr,38.8729,-82.2607
Kerrick,36.4956,-102.2427
Kerrville,30.0452,-99.1682
Kersey,41.3256,-78.5499
Kershaw,34.5611,-80.5343
Keshena,44.9452,-88.6232
Keslers Cross Lanes,38.3184,-80.8342
Kesley,42.6625,-92.9102
Keswick,38.0361,-78.3328
Ketchikan,55.6153,-131.5848
Ketchum,43.777,-114.6251
Kettle Falls,48.7409,-118.0956
Kettle Island,36.8141,-83.5941
Kettle River,46.5249,-92.9272
Kettleman City,35.993,-119.999
Kettlersville,40.4389,-84.2613
Keuka Park,42.5669,-77.1325
Kevil,37.0812,-88.9091
Kevin,48.7362,-112.0148
Kew Gardens,40.7087,-73.8268
Kewadin,45.0011,-85.356
Kewanee,41.2608,-89.9441
Kewanna,41.0114,-86.4036
Kewaskum,43.5266,-88.2014
Kewaunee,44.4368,-87.588
Key Biscayne,25.6968,-80.1611
Key Colony Beach,24.721,-81.0187
Key Largo,25.1842,-80.3791
Key West,24.5857,-81.681
Keyes,37.5566,-120.9155
Keyesport,38.7786,-89.2954
Keymar,39.5993,-77.2494
Keyport,40.4405,-74.1754
Keyser,39.453,-78.9494
Keystone,41.3061,-101.5479
Keystone Heights,29.8228,-81.9648
Keysville,33.1616,-82.1593
Keytesville,39.4711,-92.9246
Kiahsville,38.0762,-82.2689
Kiamesha Lake,41.6832,-74.6575
Kiana,66.97,-160.4342
Kidder,39.7647,-94.0876
Kidron,40.7409,-81.7448
Kiefer,35.9448,-96.0653
Kiel,43.9609,-87.9751
Kieler,42.5814,-90.6026
Kiester,43.5432,-93.7085
Kihei,20.6989,-156.443
Kila,48.0681,-114.5034
Kilauea,22.1938,-159.3873
Kilbourne,40.3301,-82.9574
Kildare,32.9432,-94.2482
Kilgore,32.3801,-94.8701
Kilkenny,44.3123,-93.5637
Kill Buck,42.1344,-78.6356
Kill Devil Hills,36.02,-75.6699
Killarney,28.5472,-81.6504
Killawog,42.4006,-76.0208
Killbuck,40.47,-82.0414
Killdeer,47.4579,-102.8873
Killduff,41.608,-92.9046
Killeen,31.2164,-97.7418
Killen,34.9054,-87.5068
Killington,43.6543,-72.7856
Killingworth,41.3764,-72.5833
Kilmarnock,37.7436,-76.3523
Kilmichael,33.4312,-89.5585
Kiln,30.4481,-89.4437
Kilsyth,37.8904,-81.1823
Kim,37.3218,-103.4042
Kimball,43.7965,-98.9735
Kimballton,41.6596,-95.0703
Kimberling City,36.6291,-93.444
Kimberly,42.4257,-114.3827
Kimberton,40.1307,-75.5721
Kimbolton,40.1475,-81.587
Kimmell,41.3478,-85.5606
Kimmswick,38.3653,-90.3629
Kimper,37.5041,-82.3106
Kinards,34.3457,-81.7609
Kincaid,39.5887,-89.4145
Kincheloe,46.2692,-84.4718
Kinde,43.9598,-83.0237
Kinder,30.5363,-92.9054
Kinderhook,42.3858,-73.7149
Kindred,46.6377,-97.0429
King,36.322,-80.3379
King And Queen Court House,37.706,-76.8301
King City,36.2085,-120.9449
King Cove,55.085,-162.322
King Ferry,42.6746,-76.6291
King George,38.2733,-77.1739
King Hill,43.0784,-115.1971
King Of Prussia,40.0902,-75.3937
King Salmon,58.7551,-156.5485
King William,37.6742,-77.0231
Kingdom City,38.9616,-91.9341
Kingfield,45.0293,-70.2579
Kingfisher,35.851,-97.9515
Kingman,35.2481,-113.764
Kingmont,39.447,-80.1759
Kings Bay,30.8047,-81.6277
Kings Beach,39.2423,-120.0426
Kings Canyon National Pk,36.7285,-118.9558
Kings Mills,39.3601,-84.2497
Kings Mountain,35.2558,-81.3707
Kings Park,40.8875,-73.2501
Kingsburg,36.483,-119.5065
Kingsbury,29.6505,-97.8245
Kingsford,45.8073,-88.0706
Kingsford Heights,41.4806,-86.6917
Kingsland,30.6878,-98.4768
Kingsley,42.5766,-96.0169
Kingsport,36.4601,-82.5012
Kingston,41.9389,-73.9901
Kingston Mines,40.5581,-89.7707
Kingston Springs,36.1272,-87.1106
Kingstree,33.6572,-79.7767
Kingsville,38.7817,-94.0919
Kingwood,30.054,-95.223
Kinmundy,38.7515,-88.8477
Kinnear,43.1582,-109.0108
Kinney,47.5141,-92.7307
Kinross,46.2805,-84.4136
Kinsale,38.0416,-76.5852
Kinsey,46.5971,-105.6958
Kinsley,37.9108,-99.4831
Kinsman,41.4406,-80.5922
Kinston,35.2375,-77.6151
Kinta,35.1234,-95.2342
Kintnersville,40.5324,-75.2195
Kintyre,46.4724,-99.927
Kinzers,40.0107,-76.0585
Kiowa,34.691,-95.9381
Kipling,35.4799,-78.8211
Kipnuk,59.9338,-164.0675
Kipton,41.2681,-82.3021
Kirby,43.8044,-108.1815
Kirbyville,30.6772,-94.0052
Kirk,39.6669,-102.5154
Kirkersville,39.9595,-82.5957
Kirkland,47.6727,-122.1873
Kirklin,40.2084,-86.3493
Kirkman,41.7246,-95.1829
Kirksey,36.7153,-88.4284
Kirksville,40.1812,-92.6204
Kirkville,43.0999,-75.9541
Kirkwood,42.0613,-75.7821
Kiron,42.2109,-95.3041
Kirtland,36.7465,-108.3716
Kirtland Afb,35.0567,-106.572
Kirvin,31.7665,-96.3303
Kirwin,39.6474,-99.1
Kismet,37.2122,-100.7945
Kissee Mills,36.6275,-92.9691
Kissimmee,28.2423,-81.4456
Kistler,37.7562,-81.8601
Kit Carson,38.8263,-102.86
Kite,32.6896,-82.523
Kittanning,40.8076,-79.422
Kittery,43.1153,-70.7051
Kittery Point,43.0922,-70.6867
Kittitas,46.9832,-120.417
Kittredge,39.6547,-105.2997
Kittrell,36.2039,-78.4542
Kitts Hill,38.5731,-82.5419
Kitty Hawk,36.1361,-75.7371
Kitzmiller,39.4016,-79.2147
Kivalina,67.7357,-164.5559
Klamath,41.5993,-124.0695
Klamath Falls,42.1851,-121.6141
Klamath River,41.8326,-122.9205
Klawock,55.5487,-132.9656
Kleinfeltersville,40.3009,-76.2491
Klemme,42.9917,-93.5666
Klickitat,45.8462,-121.0416
Klingerstown,40.6944,-76.6102
Klondike,33.3068,-95.7787
Knapp,44.9378,-92.1056
Kneeland,40.6736,-123.8882
Knickerbocker,31.2665,-100.6231
Knierim,42.4561,-94.4559
Knife River,46.9494,-91.7791
Knifley,37.2232,-85.1766
Knightdale,35.7912,-78.4811
Knights Landing,38.8966,-121.8022
Knightsen,37.9688,-121.668
Knightstown,39.8154,-85.5151
Knightsville,39.5259,-87.1125
Knippa,29.3334,-99.6228
Knob Lick,37.0532,-85.726
Knob Noster,38.7662,-93.5655
Knobel,36.3146,-90.5861
Knott,32.3919,-101.6758
Knotts Island,36.5167,-75.9452
Knowlesville,43.242,-78.3106
Knox,41.281,-86.621
Knox City,33.4536,-99.8468
Knox Dale,41.0862,-79.0264
Knoxboro,42.9865,-75.5171
Knoxville,36.0582,-83.9147
Kobe,39.1294,-106.3148
Kobuk,66.9316,-156.8861
Kodak,35.9713,-83.6193
Kodiak,57.79,-152.4072
Koeltztown,38.3626,-91.9829
Kohler,43.7394,-87.7889
Kokomo,40.4398,-86.0893
Koleen,38.9714,-86.8289
Koloa,21.9081,-159.4762
Konawa,34.9706,-96.7282
Kongiganak,59.9533,-162.8951
Koosharem,38.5103,-111.8813
Kooskia,46.0857,-115.8628
Kootenai,48.3102,-116.5135
Koppel,40.8342,-80.3223
Kopperl,32.1139,-97.5748
Kopperston,37.7484,-81.5696
Korbel,40.7638,-123.8276
Kosciusko,32.9911,-89.5168
Koshkonong,36.6348,-91.6418
Kosrae,5.3102,162.9628
Kosse,31.3006,-96.6116
Kossuth,41.3023,-79.5635
Kotlik,62.8477,-163.655
Kotzebue,67.2438,-161.1975
Kountze,30.3538,-94.3882
Kouts,41.2979,-87.024
Koyuk,64.9364,-161.1481
Koyukuk,64.8803,-157.7008
Kraemer,29.8669,-90.697
Kraft,31.9057,-93.1713
Krakow,44.7557,-88.2629
Kramer,48.6822,-100.6651
Kranzburg,44.8853,-96.9201
Kreamer,40.8031,-76.9639
Krebs,34.9279,-95.7158
Kremlin,36.5789,-97.8761
Kremmling,40.185,-106.422
Kresgeville,40.8986,-75.4953
Kress,34.3514,-101.7492
Krotz Springs,30.4817,-91.7735
Krum,33.297,-97.2875
Krypton,37.3142,-83.3223
Kualapuu,21.1531,-157.0279
Kula,20.702,-156.2581
Kulm,46.2996,-98.9624
Kulpmont,40.7858,-76.4676
Kulpsville,40.2429,-75.3366
Kuna,43.4375,-116.3232
Kunia,21.459,-158.0642
Kunkle,41.6367,-84.4952
Kunkletown,40.8457,-75.4948
Kure Beach,33.9904,-77.9207
Kurten,30.7871,-96.2641
Kurthwood,31.3348,-93.1648
Kurtistown,19.5482,-155.0597
Kurtz,38.9606,-86.2033
Kuttawa,37.0753,-88.1649
Kutztown,40.5378,-75.7812
Kwethluk,60.7959,-161.428
Kwigillingok,59.8777,-163.1808
Kyburz,38.772,-120.2612
Kykotsmovi Village,35.916,-110.5339
Kyle,29.9893,-97.8572
Kylertown,40.9934,-78.1672
Kyles Ford,36.5653,-83.0602
La,34.0522,-118.2437
La Barge,42.1982,-110.2877
La Belle,40.0031,-79.9633
La Blanca,26.2929,-98.0378
La Canada Flintridge,34.2313,-118.1486
La Center,37.0935,-88.9845
La Conner,48.4146,-122.5363
La Coste,29.3237,-98.8275
La Crescent,43.8339,-91.3659
La Crescenta,34.2387,-118.2468
La Crosse,43.7982,-91.1286
La Cygne,38.366,-94.7656
La Farge,43.6114,-90.6436
La Fargeville,44.1987,-75.9612
La Fayette,34.6965,-85.2422
La Feria,26.1653,-97.8241
La Follette,36.404,-84.0721
La Fontaine,40.6846,-85.6891
La France,34.612,-82.7651
La Grande,45.323,-118.2027
La Grange,29.9409,-96.8772
La Grange Park,41.8323,-87.8788
La Habra,33.9414,-117.9555
La Harpe,37.9291,-95.2807
La Honda,37.2885,-122.2402
La Jara,37.284,-106.0104
La Jolla,32.8667,-117.2481
La Jose,40.7994,-78.6473
La Joya,26.2389,-98.4861
La Junta,37.8463,-103.5836
La Loma,35.1598,-104.9896
La Luz,33.0228,-105.879
La Madera,36.4312,-106.0791
La Marque,29.3732,-95.0035
La Mesa,32.7596,-116.994
La Mirada,33.9009,-118.0073
La Moille,41.5227,-89.2898
La Monte,38.7837,-93.4173
La Motte,42.2955,-90.6182
La Palma,33.8508,-118.0436
La Pine,43.69,-121.1467
La Place,30.0556,-90.478
La Plata,38.5163,-77.0154
La Plume,41.5567,-75.7538
La Pointe,46.8134,-90.6775
La Porte,41.6206,-86.7341
La Porte City,42.305,-92.2062
La Prairie,40.1493,-90.9383
La Pryor,28.9742,-99.8634
La Puente,34.0463,-117.9849
La Push,47.9087,-124.6366
La Quinta,33.6579,-116.27
La Rose,40.9823,-89.2354
La Rue,40.6072,-83.3701
La Russell,37.1897,-93.9928
La Sal,38.3122,-109.2482
La Salle,41.3927,-89.0776
La Valle,43.5618,-90.1448
La Vergne,36.0212,-86.5595
La Verkin,37.2724,-113.196
La Verne,34.1544,-117.7637
La Vernia,29.3473,-98.1009
La Veta,37.4842,-105.0369
La Villa,26.2987,-97.9286
La Vista,41.1765,-96.0613
La Ward,28.8439,-96.4641
Labadie,38.5464,-90.8446
Labadieville,29.787,-90.9714
Labelle,26.8451,-81.4438
Labolt,45.0417,-96.6704
Laboratory,40.1551,-80.2134
Lac Du Flambeau,45.958,-89.9082
Lacarne,41.5159,-83.0421
Lacassine,30.2391,-92.909
Lacey,47.0343,-122.8232
Lacey Spring,38.5412,-78.7664
Laceys Spring,34.5242,-86.6153
Laceyville,41.6962,-76.1405
Lachine,45.0234,-83.7614
Lackawaxen,41.4967,-75.0181
Lackey,37.231,-76.5527
Laclede,48.1702,-116.756
Lacombe,30.3586,-89.9371
Lacon,41.0173,-89.3619
Lacona,43.6461,-75.9805
Laconia,43.5645,-71.482
Lacoochee,28.4658,-82.172
Lacota,42.4136,-86.1298
Lacrosse,46.7368,-117.8755
Lacygne,38.366,-94.7656
Ladd,41.3792,-89.1967
Laddonia,39.2573,-91.6613
Ladera Ranch,33.568,-117.6328
Ladiesburg,39.5765,-77.265
Ladoga,39.9099,-86.8254
Ladonia,33.4261,-95.9709
Ladora,41.7041,-92.2039
Ladson,32.9831,-80.1223
Lady Lake,28.9235,-81.9185
Ladys Island,32.4304,-80.6447
Ladysmith,45.5254,-91.0503
Lafayette,36.5278,-86.0058
Lafayette Hill,40.0918,-75.2562
Lafe,36.2318,-90.4741
Lafferty,40.1117,-81.0193
Lafitte,29.7314,-90.1008
Lafox,41.8842,-88.4325
Lagrange,33.0054,-85.1063
Lagrangeville,41.6684,-73.7225
Lagro,40.822,-85.6721
Laguna,35.0876,-107.2431
Laguna Beach,33.5558,-117.7858
Laguna Hills,33.6053,-117.7173
Laguna Niguel,33.5351,-117.7052
Laguna Park,31.8974,-97.641
Laguna Woods,33.6103,-117.7253
Lagunitas,38.031,-122.7029
Lahaina,20.9091,-156.6216
Lahaska,40.3465,-75.0316
Lahmansville,39.1522,-79.0796
Lahoma,36.3834,-98.087
Laie,21.6266,-157.9423
Laingsburg,42.8776,-84.3822
Laird Hill,32.3532,-94.9055
Lairdsville,41.2356,-76.6056
Lake,32.3206,-89.3777
Lake Alfred,28.09,-81.7307
Lake Andes,43.1395,-98.5424
Lake Ann,44.7332,-85.8868
Lake Ariel,41.4349,-75.4124
Lake Arrowhead,34.2726,-117.1968
Lake Arthur,30.081,-92.7601
Lake Benton,44.2919,-96.3257
Lake Bluff,42.2853,-87.87
Lake Bronson,48.7531,-96.5942
Lake Buena Vista,28.3936,-81.5387
Lake Butler,30.0317,-82.3904
Lake Charles,30.1346,-93.273
Lake Cicott,40.7642,-86.5242
Lake City,30.2712,-82.6264
Lake Clear,44.34,-74.2322
Lake Como,41.8477,-75.2951
Lake Cormorant,34.9098,-90.1957
Lake Creek,33.4293,-95.4962
Lake Crystal,44.12,-94.2339
Lake Dallas,33.1161,-97.0118
Lake Delton,43.6011,-89.7937
Lake Elmo,44.9928,-92.8988
Lake Elmore,44.5425,-72.5254
Lake Elsinore,33.6848,-117.3724
Lake Forest,42.24,-87.8717
Lake Forest Park,47.7568,-122.281
Lake Fork,39.9706,-89.3501
Lake Geneva,42.5747,-88.3946
Lake George,47.1959,-94.9773
Lake Grove,40.859,-73.12
Lake Hamilton,28.0445,-81.6278
Lake Harbor,26.6459,-80.4303
Lake Harmony,41.0499,-75.6201
Lake Havasu City,34.4849,-114.3286
Lake Helen,28.9859,-81.2196
Lake Hiawatha,40.8807,-74.3798
Lake Hill,42.0867,-74.1999
Lake Hopatcong,40.9677,-74.608
Lake Hubert,46.5022,-94.2575
Lake Hughes,34.6925,-118.5216
Lake Huntington,41.6807,-74.9903
Lake In The Hills,42.187,-88.3465
Lake Isabella,35.5848,-118.3829
Lake Jackson,29.0322,-95.4699
Lake Junaluska,35.5252,-82.9711
Lake Katrine,41.988,-73.9899
Lake Leelanau,44.9848,-85.7447
Lake Lillian,44.981,-94.8904
Lake Linden,47.1421,-88.2447
Lake Lure,35.4625,-82.1803
Lake Luzerne,43.3334,-73.8147
Lake Lynn,39.7508,-79.8399
Lake Mary,28.7578,-81.3397
Lake Mc Donald,48.6219,-113.8739
Lake Memphremagog,44.9292,-72.1919
Lake Mills,43.4065,-93.5156
Lake Milton,41.0976,-80.9668
Lake Monroe,28.8247,-81.327
Lake Montezuma,34.6322,-111.7779
Lake Nebagamon,46.4793,-91.7058
Lake Norden,44.573,-97.1789
Lake Odessa,42.8032,-85.1433
Lake Orion,42.7251,-83.2716
Lake Oswego,45.4114,-122.724
Lake Ozark,38.1795,-92.6042
Lake Panasoffkee,28.8791,-82.2193
Lake Park,30.7519,-83.0856
Lake Peekskill,41.3395,-73.8839
Lake Placid,44.2351,-73.9913
Lake Pleasant,43.5178,-74.462
Lake Powell,37.5778,-110.3277
Lake Preston,44.3761,-97.3573
Lake Providence,32.7715,-91.2607
Lake Saint Louis,38.7859,-90.7861
Lake Spring,37.782,-91.6794
Lake Station,41.5727,-87.2681
Lake Stevens,48.0431,-122.059
Lake Tomahawk,45.7881,-89.5712
Lake Toxaway,35.1368,-82.9155
Lake View,42.7141,-78.9299
Lake Villa,42.4085,-88.0634
Lake Village,33.351,-91.2811
Lake Waccamaw,34.3216,-78.4995
Lake Wales,27.8934,-81.5825
Lake Wilson,44.0406,-95.9239
Lake Winola,41.5067,-75.853
Lake Worth,26.5792,-80.0806
Lake Zurich,42.2008,-88.043
Lakebay,47.2833,-122.7747
Lakefield,43.6382,-95.195
Lakehead,40.8892,-122.3861
Lakehurst,40.0239,-74.3665
Lakeland,28.0407,-81.9043
Lakemont,34.7802,-83.4455
Lakemore,41.0209,-81.436
Lakeport,39.0486,-122.939
Lakeshore,32.3918,-90.032
Lakeside,32.9017,-116.8933
Lakeside Marblehead,41.5278,-82.781
Laketon,40.9742,-85.8358
Laketown,41.8127,-111.3774
Lakeview,43.4384,-85.2574
Lakeville,44.6307,-93.3034
Lakewood,40.0721,-74.2069
Lakin,38.0002,-101.3158
Lakota,43.4067,-94.0988
Lamar,34.1939,-80.1024
Lamartine,41.2226,-79.6339
Lambert,34.1741,-90.2827
Lambert Lake,45.5683,-67.5532
Lamberton,44.2247,-95.2694
Lambertville,40.3706,-74.8949
Lambrook,34.3357,-90.9676
Lambsburg,36.5887,-80.7716
Lame Deer,45.5257,-106.6153
Lamesa,32.6739,-101.9501
Lamoille,40.7687,-115.4144
Lamona,47.6089,-118.3996
Lamoni,40.6701,-93.9337
Lamont,47.1637,-117.8489
Lamoure,46.3601,-98.2646
Lampasas,31.1703,-98.2232
Lampe,36.5581,-93.4625
Lampeter,39.9901,-76.2397
Lamy,35.452,-105.9446
Lanagan,36.6083,-94.4531
Lanai City,20.8209,-156.9474
Lanark,42.1079,-89.8092
Lanark Village,29.8835,-84.5957
Lancaster,40.0052,-76.3246
Lance Creek,43.1645,-104.6318
Lancing,36.1536,-84.6645
Land,32.0288,-88.3284
Land O Lakes,28.258,-82.4797
Land O'lakes,30.4285,-91.0876
Landenberg,39.769,-75.8002
Lander,42.6501,-108.4242
Landers,34.3345,-116.5172
Landing,40.9064,-74.6658
Landingville,40.6262,-76.1235
Landis,35.5449,-80.615
Landisburg,40.316,-77.3269
Landisville,39.5336,-74.9331
Lando,34.7762,-81.0101
Landrum,35.1345,-82.2557
Lane,34.2729,-95.9465
Lane City,29.1704,-96.0142
Laneburg,33.6851,-93.3468
Lanesboro,42.5584,-73.2197
Lanesville,38.2318,-85.9609
Lanett,32.8952,-85.2656
Laneview,37.7598,-76.7298
Laneville,31.9738,-94.8458
Lanexa,37.4697,-76.8964
Langdon,48.8155,-98.2891
Langeloth,40.3619,-80.4085
Langford,45.6108,-97.7472
Langhorne,40.1804,-74.893
Langley,48.0435,-122.4447
Langlois,42.9185,-124.3507
